index,original_stem,original_input_name,original_target_name,original_caption_name,numbered_conditioning_name,numbered_target_name
000652,L303_2_crop021,L303_2_crop021.png,L303_2_crop021.png,L303_2_crop021.txt,conditioning_000652.png,target_000652.png
000653,L331_0_crop005,L331_0_crop005.png,L331_0_crop005.png,L331_0_crop005.txt,conditioning_000653.png,target_000653.png
000654,L1311_2_crop013,L1311_2_crop013.png,L1311_2_crop013.png,L1311_2_crop013.txt,conditioning_000654.png,target_000654.png
000655,L201_2_crop015,L201_2_crop015.png,L201_2_crop015.png,L201_2_crop015.txt,conditioning_000655.png,target_000655.png
000656,L4322_1_crop016,L4322_1_crop016.png,L4322_1_crop016.png,L4322_1_crop016.txt,conditioning_000656.png,target_000656.png
000657,L123_0_crop016,L123_0_crop016.png,L123_0_crop016.png,L123_0_crop016.txt,conditioning_000657.png,target_000657.png
000658,L232_0_crop010,L232_0_crop010.png,L232_0_crop010.png,L232_0_crop010.txt,conditioning_000658.png,target_000658.png
000659,L2b2_2_crop020,L2b2_2_crop020.png,L2b2_2_crop020.png,L2b2_2_crop020.txt,conditioning_000659.png,target_000659.png
000660,L4322_1_crop014,L4322_1_crop014.png,L4322_1_crop014.png,L4322_1_crop014.txt,conditioning_000660.png,target_000660.png
000661,L201_1_crop025,L201_1_crop025.png,L201_1_crop025.png,L201_1_crop025.txt,conditioning_000661.png,target_000661.png
000662,L2312_1_crop016,L2312_1_crop016.png,L2312_1_crop016.png,L2312_1_crop016.txt,conditioning_000662.png,target_000662.png
000663,L321_1_crop018,L321_1_crop018.png,L321_1_crop018.png,L321_1_crop018.txt,conditioning_000663.png,target_000663.png
000664,L213_2_crop013,L213_2_crop013.png,L213_2_crop013.png,L213_2_crop013.txt,conditioning_000664.png,target_000664.png
000665,L100_0_crop034,L100_0_crop034.png,L100_0_crop034.png,L100_0_crop034.txt,conditioning_000665.png,target_000665.png
000666,L404_0_crop027,L404_0_crop027.png,L404_0_crop027.png,L404_0_crop027.txt,conditioning_000666.png,target_000666.png
000667,L123_0_crop030,L123_0_crop030.png,L123_0_crop030.png,L123_0_crop030.txt,conditioning_000667.png,target_000667.png
000668,L313_0_crop025,L313_0_crop025.png,L313_0_crop025.png,L313_0_crop025.txt,conditioning_000668.png,target_000668.png
000669,L401_1_crop006,L401_1_crop006.png,L401_1_crop006.png,L401_1_crop006.txt,conditioning_000669.png,target_000669.png
000670,L1311_2_crop002,L1311_2_crop002.png,L1311_2_crop002.png,L1311_2_crop002.txt,conditioning_000670.png,target_000670.png
000671,L231_2_crop029,L231_2_crop029.png,L231_2_crop029.png,L231_2_crop029.txt,conditioning_000671.png,target_000671.png
000672,L312_1_crop030,L312_1_crop030.png,L312_1_crop030.png,L312_1_crop030.txt,conditioning_000672.png,target_000672.png
000673,L312_0_crop030,L312_0_crop030.png,L312_0_crop030.png,L312_0_crop030.txt,conditioning_000673.png,target_000673.png
000674,L123_0_crop035,L123_0_crop035.png,L123_0_crop035.png,L123_0_crop035.txt,conditioning_000674.png,target_000674.png
000675,L133_1_crop018,L133_1_crop018.png,L133_1_crop018.png,L133_1_crop018.txt,conditioning_000675.png,target_000675.png
000676,L4322_0_crop015,L4322_0_crop015.png,L4322_0_crop015.png,L4322_0_crop015.txt,conditioning_000676.png,target_000676.png
000677,L100_2_crop020,L100_2_crop020.png,L100_2_crop020.png,L100_2_crop020.txt,conditioning_000677.png,target_000677.png
000678,L2b2_1_crop006,L2b2_1_crop006.png,L2b2_1_crop006.png,L2b2_1_crop006.txt,conditioning_000678.png,target_000678.png
000679,L311_1_crop017,L311_1_crop017.png,L311_1_crop017.png,L311_1_crop017.txt,conditioning_000679.png,target_000679.png
000680,L111_0_crop013,L111_0_crop013.png,L111_0_crop013.png,L111_0_crop013.txt,conditioning_000680.png,target_000680.png
000681,L411_0_crop003,L411_0_crop003.png,L411_0_crop003.png,L411_0_crop003.txt,conditioning_000681.png,target_000681.png
000682,L2b2_2_crop011,L2b2_2_crop011.png,L2b2_2_crop011.png,L2b2_2_crop011.txt,conditioning_000682.png,target_000682.png
000683,L2312_0_crop018,L2312_0_crop018.png,L2312_0_crop018.png,L2312_0_crop018.txt,conditioning_000683.png,target_000683.png
000684,L112_0_crop004,L112_0_crop004.png,L112_0_crop004.png,L112_0_crop004.txt,conditioning_000684.png,target_000684.png
000685,L133_2_crop021,L133_2_crop021.png,L133_2_crop021.png,L133_2_crop021.txt,conditioning_000685.png,target_000685.png
000686,L404_0_crop029,L404_0_crop029.png,L404_0_crop029.png,L404_0_crop029.txt,conditioning_000686.png,target_000686.png
000687,L313_1_crop002,L313_1_crop002.png,L313_1_crop002.png,L313_1_crop002.txt,conditioning_000687.png,target_000687.png
000688,L123_1_crop021,L123_1_crop021.png,L123_1_crop021.png,L123_1_crop021.txt,conditioning_000688.png,target_000688.png
000689,L3322_1_crop003,L3322_1_crop003.png,L3322_1_crop003.png,L3322_1_crop003.txt,conditioning_000689.png,target_000689.png
000690,L113_1_crop018,L113_1_crop018.png,L113_1_crop018.png,L113_1_crop018.txt,conditioning_000690.png,target_000690.png
000691,L424_0_crop016,L424_0_crop016.png,L424_0_crop016.png,L424_0_crop016.txt,conditioning_000691.png,target_000691.png
000692,L3322_0_crop001,L3322_0_crop001.png,L3322_0_crop001.png,L3322_0_crop001.txt,conditioning_000692.png,target_000692.png
000693,L312_0_crop022,L312_0_crop022.png,L312_0_crop022.png,L312_0_crop022.txt,conditioning_000693.png,target_000693.png
000694,L411_2_crop001,L411_2_crop001.png,L411_2_crop001.png,L411_2_crop001.txt,conditioning_000694.png,target_000694.png
000695,L133_2_crop017,L133_2_crop017.png,L133_2_crop017.png,L133_2_crop017.txt,conditioning_000695.png,target_000695.png
000696,L112_2_crop009,L112_2_crop009.png,L112_2_crop009.png,L112_2_crop009.txt,conditioning_000696.png,target_000696.png
000697,L212_0_crop028,L212_0_crop028.png,L212_0_crop028.png,L212_0_crop028.txt,conditioning_000697.png,target_000697.png
000698,L222_0_crop036,L222_0_crop036.png,L222_0_crop036.png,L222_0_crop036.txt,conditioning_000698.png,target_000698.png
000699,L111_1_crop015,L111_1_crop015.png,L111_1_crop015.png,L111_1_crop015.txt,conditioning_000699.png,target_000699.png
000700,L112_1_crop016,L112_1_crop016.png,L112_1_crop016.png,L112_1_crop016.txt,conditioning_000700.png,target_000700.png
000701,L311_1_crop001,L311_1_crop001.png,L311_1_crop001.png,L311_1_crop001.txt,conditioning_000701.png,target_000701.png
000702,L311_1_crop021,L311_1_crop021.png,L311_1_crop021.png,L311_1_crop021.txt,conditioning_000702.png,target_000702.png
000703,L3122_0_crop020,L3122_0_crop020.png,L3122_0_crop020.png,L3122_0_crop020.txt,conditioning_000703.png,target_000703.png
000704,L111_0_crop029,L111_0_crop029.png,L111_0_crop029.png,L111_0_crop029.txt,conditioning_000704.png,target_000704.png
000705,L231_0_crop031,L231_0_crop031.png,L231_0_crop031.png,L231_0_crop031.txt,conditioning_000705.png,target_000705.png
000706,L223_0_crop001,L223_0_crop001.png,L223_0_crop001.png,L223_0_crop001.txt,conditioning_000706.png,target_000706.png
000707,L332_1_crop002,L332_1_crop002.png,L332_1_crop002.png,L332_1_crop002.txt,conditioning_000707.png,target_000707.png
000708,L212_2_crop002,L212_2_crop002.png,L212_2_crop002.png,L212_2_crop002.txt,conditioning_000708.png,target_000708.png
000709,L223_1_crop019,L223_1_crop019.png,L223_1_crop019.png,L223_1_crop019.txt,conditioning_000709.png,target_000709.png
000710,L311_2_crop006,L311_2_crop006.png,L311_2_crop006.png,L311_2_crop006.txt,conditioning_000710.png,target_000710.png
000711,L413_0_crop022,L413_0_crop022.png,L413_0_crop022.png,L413_0_crop022.txt,conditioning_000711.png,target_000711.png
000712,L112_1_crop007,L112_1_crop007.png,L112_1_crop007.png,L112_1_crop007.txt,conditioning_000712.png,target_000712.png
000713,L123_2_crop016,L123_2_crop016.png,L123_2_crop016.png,L123_2_crop016.txt,conditioning_000713.png,target_000713.png
000714,L222_2_crop015,L222_2_crop015.png,L222_2_crop015.png,L222_2_crop015.txt,conditioning_000714.png,target_000714.png
000715,L312_1_crop003,L312_1_crop003.png,L312_1_crop003.png,L312_1_crop003.txt,conditioning_000715.png,target_000715.png
000716,L133_1_crop028,L133_1_crop028.png,L133_1_crop028.png,L133_1_crop028.txt,conditioning_000716.png,target_000716.png
000717,L231_1_crop011,L231_1_crop011.png,L231_1_crop011.png,L231_1_crop011.txt,conditioning_000717.png,target_000717.png
000718,L303_2_crop009,L303_2_crop009.png,L303_2_crop009.png,L303_2_crop009.txt,conditioning_000718.png,target_000718.png
000719,L303_1_crop022,L303_1_crop022.png,L303_1_crop022.png,L303_1_crop022.txt,conditioning_000719.png,target_000719.png
000720,L113_1_crop007,L113_1_crop007.png,L113_1_crop007.png,L113_1_crop007.txt,conditioning_000720.png,target_000720.png
000721,L321_0_crop026,L321_0_crop026.png,L321_0_crop026.png,L321_0_crop026.txt,conditioning_000721.png,target_000721.png
000722,L1311_2_crop004,L1311_2_crop004.png,L1311_2_crop004.png,L1311_2_crop004.txt,conditioning_000722.png,target_000722.png
000723,L321_2_crop010,L321_2_crop010.png,L321_2_crop010.png,L321_2_crop010.txt,conditioning_000723.png,target_000723.png
000724,L3122_0_crop013,L3122_0_crop013.png,L3122_0_crop013.png,L3122_0_crop013.txt,conditioning_000724.png,target_000724.png
000725,L201_1_crop012,L201_1_crop012.png,L201_1_crop012.png,L201_1_crop012.txt,conditioning_000725.png,target_000725.png
000726,L133_1_crop021,L133_1_crop021.png,L133_1_crop021.png,L133_1_crop021.txt,conditioning_000726.png,target_000726.png
000727,L2b1_0_crop015,L2b1_0_crop015.png,L2b1_0_crop015.png,L2b1_0_crop015.txt,conditioning_000727.png,target_000727.png
000728,L332_2_crop007,L332_2_crop007.png,L332_2_crop007.png,L332_2_crop007.txt,conditioning_000728.png,target_000728.png
000729,L212_0_crop004,L212_0_crop004.png,L212_0_crop004.png,L212_0_crop004.txt,conditioning_000729.png,target_000729.png
000730,L403_1_crop005,L403_1_crop005.png,L403_1_crop005.png,L403_1_crop005.txt,conditioning_000730.png,target_000730.png
000731,L111_2_crop005,L111_2_crop005.png,L111_2_crop005.png,L111_2_crop005.txt,conditioning_000731.png,target_000731.png
000732,L403_2_crop005,L403_2_crop005.png,L403_2_crop005.png,L403_2_crop005.txt,conditioning_000732.png,target_000732.png
000733,L111_1_crop010,L111_1_crop010.png,L111_1_crop010.png,L111_1_crop010.txt,conditioning_000733.png,target_000733.png
000734,L3112_2_crop020,L3112_2_crop020.png,L3112_2_crop020.png,L3112_2_crop020.txt,conditioning_000734.png,target_000734.png
000735,L313_0_crop001,L313_0_crop001.png,L313_0_crop001.png,L313_0_crop001.txt,conditioning_000735.png,target_000735.png
000736,L111_2_crop020,L111_2_crop020.png,L111_2_crop020.png,L111_2_crop020.txt,conditioning_000736.png,target_000736.png
000737,L100_1_crop017,L100_1_crop017.png,L100_1_crop017.png,L100_1_crop017.txt,conditioning_000737.png,target_000737.png
000738,L424_0_crop019,L424_0_crop019.png,L424_0_crop019.png,L424_0_crop019.txt,conditioning_000738.png,target_000738.png
000739,L313_1_crop011,L313_1_crop011.png,L313_1_crop011.png,L313_1_crop011.txt,conditioning_000739.png,target_000739.png
000740,L133_0_crop029,L133_0_crop029.png,L133_0_crop029.png,L133_0_crop029.txt,conditioning_000740.png,target_000740.png
000741,L2b2_2_crop016,L2b2_2_crop016.png,L2b2_2_crop016.png,L2b2_2_crop016.txt,conditioning_000741.png,target_000741.png
000742,L304_0_crop023,L304_0_crop023.png,L304_0_crop023.png,L304_0_crop023.txt,conditioning_000742.png,target_000742.png
000743,L101_0_crop031,L101_0_crop031.png,L101_0_crop031.png,L101_0_crop031.txt,conditioning_000743.png,target_000743.png
000744,L212_0_crop026,L212_0_crop026.png,L212_0_crop026.png,L212_0_crop026.txt,conditioning_000744.png,target_000744.png
000745,L3322_1_crop001,L3322_1_crop001.png,L3322_1_crop001.png,L3322_1_crop001.txt,conditioning_000745.png,target_000745.png
000746,L133_0_crop015,L133_0_crop015.png,L133_0_crop015.png,L133_0_crop015.txt,conditioning_000746.png,target_000746.png
000747,L133_2_crop016,L133_2_crop016.png,L133_2_crop016.png,L133_2_crop016.txt,conditioning_000747.png,target_000747.png
000748,L113_0_crop002,L113_0_crop002.png,L113_0_crop002.png,L113_0_crop002.txt,conditioning_000748.png,target_000748.png
000749,L2312_1_crop008,L2312_1_crop008.png,L2312_1_crop008.png,L2312_1_crop008.txt,conditioning_000749.png,target_000749.png
000750,L2b1_0_crop020,L2b1_0_crop020.png,L2b1_0_crop020.png,L2b1_0_crop020.txt,conditioning_000750.png,target_000750.png
000751,L2312_0_crop004,L2312_0_crop004.png,L2312_0_crop004.png,L2312_0_crop004.txt,conditioning_000751.png,target_000751.png
000752,L403_2_crop017,L403_2_crop017.png,L403_2_crop017.png,L403_2_crop017.txt,conditioning_000752.png,target_000752.png
000753,L424_0_crop028,L424_0_crop028.png,L424_0_crop028.png,L424_0_crop028.txt,conditioning_000753.png,target_000753.png
000754,L3122_0_crop015,L3122_0_crop015.png,L3122_0_crop015.png,L3122_0_crop015.txt,conditioning_000754.png,target_000754.png
000755,L332_0_crop002,L332_0_crop002.png,L332_0_crop002.png,L332_0_crop002.txt,conditioning_000755.png,target_000755.png
000756,L211_1_crop001,L211_1_crop001.png,L211_1_crop001.png,L211_1_crop001.txt,conditioning_000756.png,target_000756.png
000757,L313_0_crop019,L313_0_crop019.png,L313_0_crop019.png,L313_0_crop019.txt,conditioning_000757.png,target_000757.png
000758,L1311_0_crop012,L1311_0_crop012.png,L1311_0_crop012.png,L1311_0_crop012.txt,conditioning_000758.png,target_000758.png
000759,L3122_2_crop020,L3122_2_crop020.png,L3122_2_crop020.png,L3122_2_crop020.txt,conditioning_000759.png,target_000759.png
000760,L412_1_crop016,L412_1_crop016.png,L412_1_crop016.png,L412_1_crop016.txt,conditioning_000760.png,target_000760.png
000761,L411_1_crop013,L411_1_crop013.png,L411_1_crop013.png,L411_1_crop013.txt,conditioning_000761.png,target_000761.png
000762,L332_2_crop012,L332_2_crop012.png,L332_2_crop012.png,L332_2_crop012.txt,conditioning_000762.png,target_000762.png
000763,L223_1_crop006,L223_1_crop006.png,L223_1_crop006.png,L223_1_crop006.txt,conditioning_000763.png,target_000763.png
000764,L3112_0_crop010,L3112_0_crop010.png,L3112_0_crop010.png,L3112_0_crop010.txt,conditioning_000764.png,target_000764.png
000765,L2b2_0_crop005,L2b2_0_crop005.png,L2b2_0_crop005.png,L2b2_0_crop005.txt,conditioning_000765.png,target_000765.png
000766,L332_1_crop007,L332_1_crop007.png,L332_1_crop007.png,L332_1_crop007.txt,conditioning_000766.png,target_000766.png
000767,L123_0_crop031,L123_0_crop031.png,L123_0_crop031.png,L123_0_crop031.txt,conditioning_000767.png,target_000767.png
000768,L2b2_2_crop001,L2b2_2_crop001.png,L2b2_2_crop001.png,L2b2_2_crop001.txt,conditioning_000768.png,target_000768.png
000769,L231_1_crop013,L231_1_crop013.png,L231_1_crop013.png,L231_1_crop013.txt,conditioning_000769.png,target_000769.png
000770,L311_2_crop007,L311_2_crop007.png,L311_2_crop007.png,L311_2_crop007.txt,conditioning_000770.png,target_000770.png
000771,L113_0_crop025,L113_0_crop025.png,L113_0_crop025.png,L113_0_crop025.txt,conditioning_000771.png,target_000771.png
000772,L113_0_crop022,L113_0_crop022.png,L113_0_crop022.png,L113_0_crop022.txt,conditioning_000772.png,target_000772.png
000773,L2b2_0_crop018,L2b2_0_crop018.png,L2b2_0_crop018.png,L2b2_0_crop018.txt,conditioning_000773.png,target_000773.png
000774,L111_2_crop015,L111_2_crop015.png,L111_2_crop015.png,L111_2_crop015.txt,conditioning_000774.png,target_000774.png
000775,L232_0_crop009,L232_0_crop009.png,L232_0_crop009.png,L232_0_crop009.txt,conditioning_000775.png,target_000775.png
000776,L313_2_crop008,L313_2_crop008.png,L313_2_crop008.png,L313_2_crop008.txt,conditioning_000776.png,target_000776.png
000777,L112_0_crop022,L112_0_crop022.png,L112_0_crop022.png,L112_0_crop022.txt,conditioning_000777.png,target_000777.png
000778,L411_2_crop019,L411_2_crop019.png,L411_2_crop019.png,L411_2_crop019.txt,conditioning_000778.png,target_000778.png
000779,L332_2_crop008,L332_2_crop008.png,L332_2_crop008.png,L332_2_crop008.txt,conditioning_000779.png,target_000779.png
000780,L133_1_crop025,L133_1_crop025.png,L133_1_crop025.png,L133_1_crop025.txt,conditioning_000780.png,target_000780.png
000781,L111_1_crop005,L111_1_crop005.png,L111_1_crop005.png,L111_1_crop005.txt,conditioning_000781.png,target_000781.png
000782,L133_1_crop024,L133_1_crop024.png,L133_1_crop024.png,L133_1_crop024.txt,conditioning_000782.png,target_000782.png
000783,L211_0_crop022,L211_0_crop022.png,L211_0_crop022.png,L211_0_crop022.txt,conditioning_000783.png,target_000783.png
000784,L212_2_crop022,L212_2_crop022.png,L212_2_crop022.png,L212_2_crop022.txt,conditioning_000784.png,target_000784.png
000785,L331_2_crop006,L331_2_crop006.png,L331_2_crop006.png,L331_2_crop006.txt,conditioning_000785.png,target_000785.png
000786,L101_0_crop017,L101_0_crop017.png,L101_0_crop017.png,L101_0_crop017.txt,conditioning_000786.png,target_000786.png
000787,L232_0_crop021,L232_0_crop021.png,L232_0_crop021.png,L232_0_crop021.txt,conditioning_000787.png,target_000787.png
000788,L211_2_crop015,L211_2_crop015.png,L211_2_crop015.png,L211_2_crop015.txt,conditioning_000788.png,target_000788.png
000789,L304_2_crop004,L304_2_crop004.png,L304_2_crop004.png,L304_2_crop004.txt,conditioning_000789.png,target_000789.png
000790,L100_0_crop010,L100_0_crop010.png,L100_0_crop010.png,L100_0_crop010.txt,conditioning_000790.png,target_000790.png
000791,L2b2_0_crop010,L2b2_0_crop010.png,L2b2_0_crop010.png,L2b2_0_crop010.txt,conditioning_000791.png,target_000791.png
000792,L2b2_1_crop003,L2b2_1_crop003.png,L2b2_1_crop003.png,L2b2_1_crop003.txt,conditioning_000792.png,target_000792.png
000793,L123_0_crop026,L123_0_crop026.png,L123_0_crop026.png,L123_0_crop026.txt,conditioning_000793.png,target_000793.png
000794,L331_0_crop038,L331_0_crop038.png,L331_0_crop038.png,L331_0_crop038.txt,conditioning_000794.png,target_000794.png
000795,L213_0_crop013,L213_0_crop013.png,L213_0_crop013.png,L213_0_crop013.txt,conditioning_000795.png,target_000795.png
000796,L403_2_crop001,L403_2_crop001.png,L403_2_crop001.png,L403_2_crop001.txt,conditioning_000796.png,target_000796.png
000797,L424_2_crop008,L424_2_crop008.png,L424_2_crop008.png,L424_2_crop008.txt,conditioning_000797.png,target_000797.png
000798,L404_1_crop020,L404_1_crop020.png,L404_1_crop020.png,L404_1_crop020.txt,conditioning_000798.png,target_000798.png
000799,L331_0_crop032,L331_0_crop032.png,L331_0_crop032.png,L331_0_crop032.txt,conditioning_000799.png,target_000799.png
000800,L432_2_crop016,L432_2_crop016.png,L432_2_crop016.png,L432_2_crop016.txt,conditioning_000800.png,target_000800.png
000801,L201_2_crop017,L201_2_crop017.png,L201_2_crop017.png,L201_2_crop017.txt,conditioning_000801.png,target_000801.png
000802,L3112_2_crop008,L3112_2_crop008.png,L3112_2_crop008.png,L3112_2_crop008.txt,conditioning_000802.png,target_000802.png
000803,L112_2_crop005,L112_2_crop005.png,L112_2_crop005.png,L112_2_crop005.txt,conditioning_000803.png,target_000803.png
000804,L2b1_0_crop001,L2b1_0_crop001.png,L2b1_0_crop001.png,L2b1_0_crop001.txt,conditioning_000804.png,target_000804.png
000805,L123_1_crop012,L123_1_crop012.png,L123_1_crop012.png,L123_1_crop012.txt,conditioning_000805.png,target_000805.png
000806,L321_2_crop027,L321_2_crop027.png,L321_2_crop027.png,L321_2_crop027.txt,conditioning_000806.png,target_000806.png
000807,L232_2_crop004,L232_2_crop004.png,L232_2_crop004.png,L232_2_crop004.txt,conditioning_000807.png,target_000807.png
000808,L332_0_crop020,L332_0_crop020.png,L332_0_crop020.png,L332_0_crop020.txt,conditioning_000808.png,target_000808.png
000809,L313_1_crop004,L313_1_crop004.png,L313_1_crop004.png,L313_1_crop004.txt,conditioning_000809.png,target_000809.png
000810,L313_1_crop009,L313_1_crop009.png,L313_1_crop009.png,L313_1_crop009.txt,conditioning_000810.png,target_000810.png
000811,L100_0_crop035,L100_0_crop035.png,L100_0_crop035.png,L100_0_crop035.txt,conditioning_000811.png,target_000811.png
000812,L411_1_crop002,L411_1_crop002.png,L411_1_crop002.png,L411_1_crop002.txt,conditioning_000812.png,target_000812.png
000813,L123_0_crop021,L123_0_crop021.png,L123_0_crop021.png,L123_0_crop021.txt,conditioning_000813.png,target_000813.png
000814,L223_2_crop012,L223_2_crop012.png,L223_2_crop012.png,L223_2_crop012.txt,conditioning_000814.png,target_000814.png
000815,L411_2_crop016,L411_2_crop016.png,L411_2_crop016.png,L411_2_crop016.txt,conditioning_000815.png,target_000815.png
000816,L432_1_crop018,L432_1_crop018.png,L432_1_crop018.png,L432_1_crop018.txt,conditioning_000816.png,target_000816.png
000817,L413_1_crop016,L413_1_crop016.png,L413_1_crop016.png,L413_1_crop016.txt,conditioning_000817.png,target_000817.png
000818,L311_0_crop027,L311_0_crop027.png,L311_0_crop027.png,L311_0_crop027.txt,conditioning_000818.png,target_000818.png
000819,L324_0_crop028,L324_0_crop028.png,L324_0_crop028.png,L324_0_crop028.txt,conditioning_000819.png,target_000819.png
000820,L411_2_crop009,L411_2_crop009.png,L411_2_crop009.png,L411_2_crop009.txt,conditioning_000820.png,target_000820.png
000821,L321_1_crop030,L321_1_crop030.png,L321_1_crop030.png,L321_1_crop030.txt,conditioning_000821.png,target_000821.png
000822,L412_1_crop007,L412_1_crop007.png,L412_1_crop007.png,L412_1_crop007.txt,conditioning_000822.png,target_000822.png
000823,L3122_1_crop013,L3122_1_crop013.png,L3122_1_crop013.png,L3122_1_crop013.txt,conditioning_000823.png,target_000823.png
000824,L112_2_crop019,L112_2_crop019.png,L112_2_crop019.png,L112_2_crop019.txt,conditioning_000824.png,target_000824.png
000825,L313_1_crop008,L313_1_crop008.png,L313_1_crop008.png,L313_1_crop008.txt,conditioning_000825.png,target_000825.png
000826,L3322_1_crop005,L3322_1_crop005.png,L3322_1_crop005.png,L3322_1_crop005.txt,conditioning_000826.png,target_000826.png
000827,L100_1_crop025,L100_1_crop025.png,L100_1_crop025.png,L100_1_crop025.txt,conditioning_000827.png,target_000827.png
000828,L2b2_2_crop015,L2b2_2_crop015.png,L2b2_2_crop015.png,L2b2_2_crop015.txt,conditioning_000828.png,target_000828.png
000829,L133_2_crop026,L133_2_crop026.png,L133_2_crop026.png,L133_2_crop026.txt,conditioning_000829.png,target_000829.png
000830,L2b2_0_crop007,L2b2_0_crop007.png,L2b2_0_crop007.png,L2b2_0_crop007.txt,conditioning_000830.png,target_000830.png
000831,L231_0_crop035,L231_0_crop035.png,L231_0_crop035.png,L231_0_crop035.txt,conditioning_000831.png,target_000831.png
000832,L3322_1_crop002,L3322_1_crop002.png,L3322_1_crop002.png,L3322_1_crop002.txt,conditioning_000832.png,target_000832.png
000833,L213_1_crop009,L213_1_crop009.png,L213_1_crop009.png,L213_1_crop009.txt,conditioning_000833.png,target_000833.png
000834,L213_2_crop005,L213_2_crop005.png,L213_2_crop005.png,L213_2_crop005.txt,conditioning_000834.png,target_000834.png
000835,L111_1_crop022,L111_1_crop022.png,L111_1_crop022.png,L111_1_crop022.txt,conditioning_000835.png,target_000835.png
000836,L304_1_crop018,L304_1_crop018.png,L304_1_crop018.png,L304_1_crop018.txt,conditioning_000836.png,target_000836.png
000837,L413_1_crop017,L413_1_crop017.png,L413_1_crop017.png,L413_1_crop017.txt,conditioning_000837.png,target_000837.png
000838,L3122_1_crop009,L3122_1_crop009.png,L3122_1_crop009.png,L3122_1_crop009.txt,conditioning_000838.png,target_000838.png
000839,L331_1_crop027,L331_1_crop027.png,L331_1_crop027.png,L331_1_crop027.txt,conditioning_000839.png,target_000839.png
000840,L413_1_crop020,L413_1_crop020.png,L413_1_crop020.png,L413_1_crop020.txt,conditioning_000840.png,target_000840.png
000841,L3112_2_crop012,L3112_2_crop012.png,L3112_2_crop012.png,L3112_2_crop012.txt,conditioning_000841.png,target_000841.png
000842,L123_0_crop006,L123_0_crop006.png,L123_0_crop006.png,L123_0_crop006.txt,conditioning_000842.png,target_000842.png
000843,L112_2_crop012,L112_2_crop012.png,L112_2_crop012.png,L112_2_crop012.txt,conditioning_000843.png,target_000843.png
000844,L111_0_crop004,L111_0_crop004.png,L111_0_crop004.png,L111_0_crop004.txt,conditioning_000844.png,target_000844.png
000845,L321_2_crop009,L321_2_crop009.png,L321_2_crop009.png,L321_2_crop009.txt,conditioning_000845.png,target_000845.png
000846,L112_0_crop035,L112_0_crop035.png,L112_0_crop035.png,L112_0_crop035.txt,conditioning_000846.png,target_000846.png
000847,L232_0_crop030,L232_0_crop030.png,L232_0_crop030.png,L232_0_crop030.txt,conditioning_000847.png,target_000847.png
000848,L2b1_0_crop003,L2b1_0_crop003.png,L2b1_0_crop003.png,L2b1_0_crop003.txt,conditioning_000848.png,target_000848.png
000849,L113_1_crop015,L113_1_crop015.png,L113_1_crop015.png,L113_1_crop015.txt,conditioning_000849.png,target_000849.png
000850,L404_0_crop014,L404_0_crop014.png,L404_0_crop014.png,L404_0_crop014.txt,conditioning_000850.png,target_000850.png
000851,L411_2_crop005,L411_2_crop005.png,L411_2_crop005.png,L411_2_crop005.txt,conditioning_000851.png,target_000851.png
000852,L222_0_crop021,L222_0_crop021.png,L222_0_crop021.png,L222_0_crop021.txt,conditioning_000852.png,target_000852.png
000853,L304_0_crop002,L304_0_crop002.png,L304_0_crop002.png,L304_0_crop002.txt,conditioning_000853.png,target_000853.png
000854,L223_1_crop013,L223_1_crop013.png,L223_1_crop013.png,L223_1_crop013.txt,conditioning_000854.png,target_000854.png
000855,L304_0_crop008,L304_0_crop008.png,L304_0_crop008.png,L304_0_crop008.txt,conditioning_000855.png,target_000855.png
000856,L321_1_crop016,L321_1_crop016.png,L321_1_crop016.png,L321_1_crop016.txt,conditioning_000856.png,target_000856.png
000857,L201_0_crop009,L201_0_crop009.png,L201_0_crop009.png,L201_0_crop009.txt,conditioning_000857.png,target_000857.png
000858,L2b2_1_crop001,L2b2_1_crop001.png,L2b2_1_crop001.png,L2b2_1_crop001.txt,conditioning_000858.png,target_000858.png
000859,L424_2_crop018,L424_2_crop018.png,L424_2_crop018.png,L424_2_crop018.txt,conditioning_000859.png,target_000859.png
000860,L321_0_crop032,L321_0_crop032.png,L321_0_crop032.png,L321_0_crop032.txt,conditioning_000860.png,target_000860.png
000861,L133_2_crop008,L133_2_crop008.png,L133_2_crop008.png,L133_2_crop008.txt,conditioning_000861.png,target_000861.png
000862,L4322_2_crop014,L4322_2_crop014.png,L4322_2_crop014.png,L4322_2_crop014.txt,conditioning_000862.png,target_000862.png
000863,L201_0_crop012,L201_0_crop012.png,L201_0_crop012.png,L201_0_crop012.txt,conditioning_000863.png,target_000863.png
000864,L113_2_crop020,L113_2_crop020.png,L113_2_crop020.png,L113_2_crop020.txt,conditioning_000864.png,target_000864.png
000865,L2312_2_crop001,L2312_2_crop001.png,L2312_2_crop001.png,L2312_2_crop001.txt,conditioning_000865.png,target_000865.png
000866,L311_0_crop033,L311_0_crop033.png,L311_0_crop033.png,L311_0_crop033.txt,conditioning_000866.png,target_000866.png
000867,L222_0_crop005,L222_0_crop005.png,L222_0_crop005.png,L222_0_crop005.txt,conditioning_000867.png,target_000867.png
000868,L232_2_crop003,L232_2_crop003.png,L232_2_crop003.png,L232_2_crop003.txt,conditioning_000868.png,target_000868.png
